fecha,inflacion_mensual,tipo_cambio,expectativas_inflacion,inflacion_lag3,tc_lag3,inflacion_lag4,tc_lag4,inflacion_lag5,tc_lag5,inflacion_lag6,tc_lag6,inflacion_lag12,tc_lag12,expect_lag3,expect_lag4,expect_lag5,expect_lag6,expect_lag12,inflacion_ma12,mes
2005-02-01,-0.234620351520598,3.258825,2.53333333333333,0.2870081492655663,3.31016666666667,-0.0237470889112523,3.321025,0.0166897124606935,3.35759090909091,-0.0095406379315043,3.39545238095238,1.0860849483644408,3.4835,2.5875,2.8,2.75,2.98333333333333,2.45833333333333,0.3338610109185551,2
2005-03-01,0.6501961534074452,3.25930952380952,2.5,-0.0093554202060031,3.28106818181818,0.2870081492655663,3.31016666666667,-0.0237470889112523,3.321025,0.0166897124606935,3.35759090909091,0.4604485354332555,3.4650847826087,2.5,2.5875,2.8,2.75,2.575,0.2860854935070091,3
2005-04-01,0.1188237020255389,3.25795,2.5,0.100149504761271,3.26821428571429,-0.0093554202060031,3.28106818181818,0.2870081492655663,3.31016666666667,-0.0237470889112523,3.321025,-0.0227700751417869,3.46965,2.5,2.5,2.5875,2.8,2.63333333333333,0.24964399881212226,4
2005-05-01,0.1263304590057412,3.25488095238095,2.52083333333333,-0.234620351520598,3.258825,0.100149504761271,3.26821428571429,-0.0093554202060031,3.28106818181818,0.2870081492655663,3.31016666666667,0.3538447171426151,3.4872380952381,2.53333333333333,2.5,2.5,2.5875,2.61666666666667,0.13958522382170233,5
2005-06-01,0.2637422270712397,3.25276190476191,2.475,0.6501961534074452,3.25930952380952,-0.234620351520598,3.258825,0.100149504761271,3.26821428571429,-0.0093554202060031,3.28106818181818,0.5638070281414276,3.47716666666667,2.5,2.53333333333333,2.5,2.5,2.7,0.15539752531955145,6
2005-07-01,0.1046112930912057,3.25205263157895,2.45833333333333,0.1188237020255389,3.25795,0.6501961534074452,3.25930952380952,-0.234620351520598,3.258825,0.100149504761271,3.26821428571429,0.1931086123667436,3.4413,2.5,2.5,2.53333333333333,2.5,2.89166666666667,0.16719700675016194,7
2005-08-01,-0.1796057236121084,3.25734090909091,2.45,0.1263304590057412,3.25488095238095,0.1188237020255389,3.25795,0.6501961534074452,3.25930952380952,-0.234620351520598,3.258825,-0.0095406379315043,3.39545238095238,2.52083333333333,2.5,2.5,2.53333333333333,2.98333333333333,0.1482374852387558,8
2005-09-01,-0.0942785605012819,3.30752272727273,2.375,0.2637422270712397,3.25276190476191,0.1263304590057412,3.25488095238095,0.1188237020255389,3.25795,0.6501961534074452,3.25930952380952,0.0166897124606935,3.35759090909091,2.475,2.52083333333333,2.5,2.5,2.75,0.12323208514957347,9
2005-10-01,0.1447804736316227,3.38078571428571,2.33333333333333,0.1046112930912057,3.25205263157895,0.2637422270712397,3.25276190476191,0.1263304590057412,3.25488095238095,0.1188237020255389,3.25795,-0.0237470889112523,3.321025,2.45833333333333,2.475,2.52083333333333,2.5,2.8,0.11585730854327865,10
2005-11-01,0.0680447024625774,3.37607142857143,2.41666666666667,-0.1796057236121084,3.25734090909091,0.1046112930912057,3.25205263157895,0.2637422270712397,3.25276190476191,0.1263304590057412,3.25488095238095,0.2870081492655663,3.31016666666667,2.45,2.45833333333333,2.475,2.52083333333333,2.5875,0.10168521806989499,11
2005-12-01,0.419225034299342,3.42428571428571,2.5,-0.0942785605012819,3.30752272727273,-0.1796057236121084,3.25734090909091,0.1046112930912057,3.25205263157895,0.2637422270712397,3.25276190476191,-0.0093554202060031,3.28106818181818,2.375,2.45,2.45833333333333,2.475,2.5,0.09243786198973036,12
2006-01-01,0.4996088460281322,3.39329545454545,2.5,0.1447804736316227,3.38078571428571,-0.0942785605012819,3.30752272727273,-0.1796057236121084,3.25734090909091,0.1046112930912057,3.25205263157895,0.100149504761271,3.26821428571429,2.33333333333333,2.375,2.45,2.45833333333333,2.5,0.10648182553496995,1
